screen_name,tweet_id,datetime,date,time,latitude,longitude,content
Vancouver_CP,6.63018E+17,11/7/15 15:40,11/07/15,15:40,49.2814375,-123.1210907,4 things to watch for in NFL Week 9 https://t.co/lT47Mn94JV
peter_5yrs,6.63018E+17,11/7/15 15:40,11/07/15,15:40,-25.4925149,28.0462548,"""@robertmarawa: Attendance at Derby today: 69 262""RT is all about the love of football is that time now #MinyaTime #Penalties."
thecharpost,6.63018E+17,11/7/15 15:41,11/07/15,15:41,35.24162765,-80.85272771,Today's #commemmorativeclassic #football game between #JCSU and #livingstonecollege celebrates the https://t.co/pHrAzMknpC
Felicia_4595,6.63019E+17,11/7/15 15:41,11/07/15,15:41,59.4241153,17.9876237,"""Hahaha  @MbalulaFikile: In football, I'm a Bafana Bafana supporter - to those asking I support which team yaWhere"""
cb451983_chad,6.63019E+17,11/7/15 15:42,11/07/15,15:42,36.0314431,-83.8671704,Football Time in Tennessee!!
PYSkull,6.63019E+17,11/7/15 15:43,11/07/15,15:43,35.22694444,-80.84333333,@nfl @gma @sonypictures espn @ncaa - Use the link in our bio to watch the video. - #ForTheGame https://t.co/HZjBEIayEF
menteh_,6.63019E+17,11/7/15 15:43,11/07/15,15:43,-1.13077775,37.00895302,United plays better football than chelsea..lakini siku izi umavi tu 
jma0611,6.63019E+17,11/7/15 15:43,11/07/15,15:43,38.246376,-85.6374741,Football players in the making :) @ Waggener High School https://t.co/AhksA06664
deanneshead,6.63019E+17,11/7/15 15:44,11/07/15,15:44,29.5249,-95.0711,Shead-selfie on the football field. Halftime show. Honoring our veteran. @ Clear Creek High School https://t.co/6aot6EpehN
jenetahot,6.63019E+17,11/7/15 15:44,11/07/15,15:44,51.47499965,-0.22153094,First proper football match!  Fulham-Birmingham #london @ Fulham F.C https://t.co/4ln7AYlgjW
ryanhaines,6.63019E+17,11/7/15 15:44,11/07/15,15:44,53.48577569,-2.24237441,Mad pastel drawing of DB at the football museum on sale for 5000 @ National Football Museum https://t.co/LIyrV8evgv
THEwonderboyZO,6.63019E+17,11/7/15 15:45,11/07/15,15:45,37.9488,-91.763,"Even though I'm having a blast in good ol Rolla, Missouri with my flag football boys, I sure do miss https://t.co/yxItckUG9q"
FKP21,6.6302E+17,11/7/15 15:46,11/07/15,15:46,41.519886,-81.4735947,Football and food at Scalpers !!!!! DJ Stevie and dumb Nate at Scalpers!!!! Ohio State vs Minnesota https://t.co/TJfmxA6SV5
daveinnorfolk19,6.6302E+17,11/7/15 15:46,11/07/15,15:46,52.62253786,1.30846781,Is watching the greatest football league in the world. Apparently. This is awful. #ncfc #sfc
summerleeann,6.6302E+17,11/7/15 15:47,11/07/15,15:47,33.26186346,-97.11324844,no caption needed #ska @ Denton ISD Football Stadium https://t.co/eSIvKBVdT5
HusseinBayero,6.6302E+17,11/7/15 15:49,11/07/15,15:49,10.5315251,7.4422852,Man u are so pedestrian and lacking attacking football tactically
bobbyspliff,6.63021E+17,11/7/15 15:50,11/07/15,15:50,0.37354209,32.6433342,Football sans alcohol coz the way my wallet is set up... (@ Daytona Bar &amp; Grill) https://t.co/7oHgrNWnio
VirtualJukebox,6.63021E+17,11/7/15 15:50,11/07/15,15:50,51.8840944,-1.75947392,Breakfast At Tiffany's by Deep Blue Something is #nowplaying in Duke of Wellington.  Download it now at https://t.co/F4ON31VGNx
ash_ashbryant,6.63021E+17,11/7/15 15:51,11/07/15,15:51,50.83612546,-4.54606248,Not bad first half from utd at least we're trying to play football unlike west brom #antifootball
Chatter_ng,6.63021E+17,11/7/15 15:51,11/07/15,15:51,4.828516,7.003183,"Apoty Exclusion Fall-Out of Poor Football Development Culture - Onigbinde, Orumen https://t.co/pI09IsIB1q"
LexusofTulsa,6.63021E+17,11/7/15 15:51,11/07/15,15:51,36.14861111,-95.94388889,Make sure to check out the All New #2016RX today while you're at the tulsahurricane football game!! https://t.co/kj71E48gPl
Kelsey_Oliviaa,6.63021E+17,11/7/15 15:51,11/07/15,15:51,39.65265038,-79.95516266,First WVU game with my love  @ WVU Football Stadium https://t.co/xYKAn29N4E
DestinyDeSouza,6.63021E+17,11/7/15 15:51,11/07/15,15:51,6.43963304,3.45536555,Came out to support #wazobiatv #cooltv football match #kisskiss @ Admiralty Way Lekki Pennisula. https://t.co/JavcyyzJfL
KimAnn806,6.63021E+17,11/7/15 15:52,11/07/15,15:52,40.44681005,-80.01582506,Roc came over to say hi. #H2P #pittpanthers #pittfootball @ Pittsburgh Panthers At Heinz Field https://t.co/1wDOEghr30
kgobeli,6.63021E+17,11/7/15 15:52,11/07/15,15:52,28.0641022,-80.6239777,Let's go FIT! #PTR #beatwestgeorgia #pantherpride @ Florida Tech Football https://t.co/lHK7AL2hrj
menteh_,6.63021E+17,11/7/15 15:52,11/07/15,15:52,-1.13078839,37.00895771,"Football comes 1st every other thing follows""@mandyalex1: I wish men would concentrate on everything like the way they do on football."""
maypent,6.63021E+17,11/7/15 15:52,11/07/15,15:52,51.35853228,-0.12538227,Ty preparing for his first football match @ Power League https://t.co/SAUsUpvKHv
cmroux,6.63021E+17,11/7/15 15:53,11/07/15,15:53,51.48091515,-0.22231533,"3-0 before half time  #KRO #bcfc #Birmingham @ Fulham Football Club, Craven Cottage, London https://t.co/7C5T40Pu1B"
JohnjayVanEs,6.63021E+17,11/7/15 15:53,11/07/15,15:53,33.62379054,-111.8614226,"At Kemps football game! That's a mouth guard, his teeth aren't green lol https://t.co/HbfcF0mJ9E"
MzBossHawg,6.63021E+17,11/7/15 15:53,11/07/15,15:53,32.832755,-97.136374,#dcraiders #playoffs!!!!! #WeOutHere #WeReady!!!! #flagfootball #football #footballmom #20! https://t.co/G34KLgs6rM
Meshbad,6.63022E+17,11/7/15 15:53,11/07/15,15:53,-6.72743,39.21392,Sometimes I tend to equal our(ManUtd)  gameplay under LVG to England's. Average football will not win us titles man.
SkipBensley,6.63022E+17,11/7/15 15:54,11/07/15,15:54,42.27531454,-71.30445247,"Football toss area (@ Elm Bank Reservation in Wellesley, MA) https://t.co/vtRY1Z6W5J"
samt_co_uk,6.63022E+17,11/7/15 15:54,11/07/15,15:54,51.3785,-0.000896,Nothing better than a post football beer - Drinking a Late Red by @ShepherdNeame @ Old Wilsonians FC   https://t.co/CnUqjdnZQR #photo
deanmcgowan,6.63022E+17,11/7/15 15:55,11/07/15,15:55,40.8998234,-73.8621985,@SomeBrian staying a kid is preferring baseball &gt; football
biewbiewperdue,6.63022E+17,11/7/15 15:55,11/07/15,15:55,40.44681005,-80.01582506,Front row with a cute crew  #BeatND #H2P #pantherpitt @ Pittsburgh Panthers At Heinz Field https://t.co/VuFCaxFY48
TheJimDougherty,6.63022E+17,11/7/15 15:55,11/07/15,15:55,40.44681005,-80.01582506,"Pittsburgh, you beautiful bitch. @ Pittsburgh Panthers At Heinz Field https://t.co/Gw0VyvExLO"
DaneBoyle,6.63022E+17,11/7/15 15:55,11/07/15,15:55,33.94974969,-83.37312755,Are you ready for some football?  Life is to be lived! #HealthyRevolution @ University of Georgia https://t.co/ufbH0FuLLt
DavidKirkham3,6.63022E+17,11/7/15 15:55,11/07/15,15:55,53.37024665,-1.47086185,Jose Baxter baby #sheffieldunited #bramalllane #instablades #sufc #facup #football #josebaxter https://t.co/Rs1rs7EqwW
fazlieyus0ff,6.63022E+17,11/7/15 15:55,11/07/15,15:55,-8.8118773,115.1041162,Football is not just about scoring goals. @ Padang-padang Beach Uluwatu https://t.co/I3YS6LL3yl
DouglasGAAClub,6.63022E+17,11/7/15 15:56,11/07/15,15:56,51.88939169,-8.39467334,Premier Minor Football League Final  Douglas  1.11.  St Finbarr's 0.08 F/T @RebelOg_
MichelleOU11,6.63022E+17,11/7/15 15:56,11/07/15,15:56,33.08863241,-96.80116136,I've never seen a Chinese football player.
EastStudGov,6.63022E+17,11/7/15 15:56,11/07/15,15:56,29.5490818,-98.3754272,"Tailgate and Senior Night football game was a success!! Thanks to everyone who came out, performed, https://t.co/9cJOdyV5L2"
_TallAndTatted,6.63022E+17,11/7/15 15:57,11/07/15,15:57,34.754162,-86.59542,"Quick trip to register my son for basketball &amp; stop by Walmart..... Then it's 2K, Black Ops 3 &amp; college football all day."
AmSuiGeneris,6.63022E+17,11/7/15 15:57,11/07/15,15:57,11.10856175,7.73373563,"He's definitely not gonna change it at this age and stage of his career ""@kennagq: Carrick's football is TOO safe"""
ryleighalysonn,6.63022E+17,11/7/15 15:57,11/07/15,15:57,40.44681005,-80.01582506,my three best friends all in my favorite place  @ Pittsburgh Panthers At Heinz Field https://t.co/pP4gqW4k6b
kenvljr,6.63022E+17,11/7/15 15:57,11/07/15,15:57,35.871758,-86.84559,End of football season family breakfast. It was a good season now on to soccer! (@ Henpeck Village Market) https://t.co/yNdRcZFdOB
CtheLaMusique,6.63023E+17,11/7/15 15:57,11/07/15,15:57,-29.86683,30.96889,"Guys, KAIZER CHIEFS!!!!!!! Jesu msindisi. Great display of football"
nubnub34,6.63023E+17,11/7/15 15:57,11/07/15,15:57,36.9076,-80.3108,Since last night was her last football game @ Floyd County High School https://t.co/ubSht4TmwG
UMassFootball,6.63023E+17,11/7/15 15:58,11/07/15,15:58,42.09119689,-71.2640977,A lot of fun over here at MinuteFan Park! #BeatAkron @ UMass Football @ Gillette Stadium https://t.co/79rnvJUIjw
cardifftillidie,6.63023E+17,11/7/15 15:58,11/07/15,15:58,51.47268099,-3.20319455,CCFC's newest fan #Bluebirds @ Cardiff City Football Club https://t.co/vYXEfjUh24
manutdeal,6.63023E+17,11/7/15 15:59,11/07/15,15:59,40.70229648,-74.00994876,Manchester United Football FC Club Soccer Silver Cufflinks Wedding Cuff Link https://t.co/3bDqpax7VM https://t.co/CaL3OzR5Sr
manutdeal,6.63023E+17,11/7/15 15:59,11/07/15,15:59,40.70229648,-74.00994876,MANCHESTER UNITED v ARSENAL 1988/89 - VOL50 #23 - DIVISION 1 FOOTBALL PROGRAMME https://t.co/aKy6QCpmTX https://t.co/CiF7JEAoGN
Rich_Lohman,6.63023E+17,11/7/15 15:59,11/07/15,15:59,36.14886068,-95.94360352,"TU v UCF.  NCAA football. (@ H. A. Chapman Stadium in Tulsa, OK) https://t.co/TG4FU082FE https://t.co/ZFAmIkUHKz"
Kacho58,6.63023E+17,11/7/15 15:59,11/07/15,15:59,19.65303983,-99.22504583,I'm at Patos Salvajes Football - El Estanque https://t.co/v3TXoeiGiZ
KimAnn806,6.63023E+17,11/7/15 15:59,11/07/15,15:59,40.44681005,-80.01582506,Well hello #13!  Nice to see Dan Marino! #H2P #pittfootball #pittpanthers @ Pittsburgh Panthers At https://t.co/gwlWEik4cd
rad_chouinard,6.63023E+17,11/7/15 16:00,11/07/15,16:00,40.44678377,-80.01575589,"I'm at @HeinzField for Notre Dame Fighting Irish vs Pittsburgh Panthers in Pittsburgh, PA w/ @bnugee149 https://t.co/e4EjRpQlBU"
tommyv1166,6.63023E+17,11/7/15 16:00,11/07/15,16:00,40.84095915,-74.00607008,Last freshman football game w/ gramps @ Ridgefield Park High School https://t.co/chdUVbqL9d
james_fallon,6.63023E+17,11/7/15 16:01,11/07/15,16:01,51.53186007,0.03865601,Can't imagine the ref will be hanging about this evening! @ West Ham Utd Football Ground https://t.co/ESp3BWWrxT
music4004,6.63024E+17,11/7/15 16:01,11/07/15,16:01,52.62212778,1.30865278,Pretty view now for some pretty football please #ncfc @ Carrow Road https://t.co/AEGtNvhykD
VagabondAC,6.63024E+17,11/7/15 16:02,11/07/15,16:02,39.3596191,-74.4631195,Today is the 3rd annual Ventnor football #PiratePastaPalooza at Vagabond @ Vagabond Kitchen &amp; Tap House https://t.co/u03XPGljaP
Emily_Anne__,6.63024E+17,11/7/15 16:02,11/07/15,16:02,39.10093107,-84.5174494,that time again @ Duke Energy Convention Center https://t.co/9HMZ3Toiux
JamesJJWilliams,6.63024E+17,11/7/15 16:03,11/07/15,16:03,51.53186007,0.03865601,Second half @ West Ham Utd Football Ground https://t.co/mYXnOQb7dY
ash_ashbryant,6.63024E+17,11/7/15 16:03,11/07/15,16:03,50.83612765,-4.54606697,"All this moaning were trying to play football,city came to def,Moscow came to def,same as west brom,blame them not utd"
TomMacTom,6.63024E+17,11/7/15 16:03,11/07/15,16:03,51.50944402,-0.23203935,#QPRvPNE @ QPR - Loftus Road Football Stadium https://t.co/5BbKpV9fMx
irfangiallorosi,6.63024E+17,11/7/15 16:03,11/07/15,16:03,-6.3354829,106.9307238,Florenzi &amp; DDR katanya juga belum fit untuk membela #ASRoma di #DerbyDellaCapitale besok. [Football Italia] https://t.co/VBGnDsgXAL
abbygraay,6.63024E+17,11/7/15 16:03,11/07/15,16:03,34.21739944,-80.70590328,she spent her last highschool football game right (in my arms) ;););) @ Lugoff- Elgin Football Stadium https://t.co/nNvc15NWKt
coach_dotson,6.63024E+17,11/7/15 16:04,11/07/15,16:04,35.89972222,-79.04388889,Tar Heel Nation. Duke at UNC football. #goheels @ Dean Smith Center https://t.co/7ZJA9cdv7c
AdamT717,6.63024E+17,11/7/15 16:05,11/07/15,16:05,40.29608078,-76.81256402,What a time to be alive  @ CD Football -Landis Field https://t.co/eNuxDild7t
maddikaehler,6.63025E+17,11/7/15 16:06,11/07/15,16:06,45.35633356,-93.35016539,"Gophs vs OSU, AND LSU vs Bama idk about you but I'm sitting my ass on the couch all night watching football"
sarahhh_thurman,6.63025E+17,11/7/15 16:07,11/07/15,16:07,38.732503,-90.346202,Missed our last football game ever  to get stranded downtown @ Delmar Loop https://t.co/ZpFFze0rwD
ManUtd_Universe,6.63025E+17,11/7/15 16:07,11/07/15,16:07,40.567958,-80.0135349,"Even that 18 year old lad at our bench is looking pissed off with the game!...This is shit football!"
ElPasoCP,6.63025E+17,11/7/15 16:08,11/07/15,16:08,31.76017093,-106.4855885,10a Notre Dame Pitt Football 130p FSU Football Clemson Football 6p Minnesota Football OhioState https://t.co/ZvYKNyh0KP
DenverCP,6.63025E+17,11/7/15 16:08,11/07/15,16:08,39.74601199,-104.9945934,Arapahoe High School continues winning streak vs BearCreekAthletics copreps 9News 9Sports https://t.co/iv5bu2Jd2u
DenverCP,6.63025E+17,11/7/15 16:08,11/07/15,16:08,39.74601199,-104.9945934,Mullen Football takes down Rocky Mountain Mullen Athletics copreps 9News 9Sports https://t.co/iv5bu2Jd2u
DenverCP,6.63025E+17,11/7/15 16:08,11/07/15,16:08,39.74601199,-104.9945934,ICYMI VIDEO: Rebelball runs over OVERLAND FOOTBALL 48-13 Mikey Griebel copreps 9News 9Sports https://t.co/b83XRO0ECU
DenverCP,6.63025E+17,11/7/15 16:08,11/07/15,16:08,39.74601199,-104.9945934,ICYMI VIDEO: Ralston Valley beats Sabercat Football 41-3 copreps 9News 9Sports RVHS Stirrups https://t.co/SJ32z4kcdp
LasVegasCP,6.63025E+17,11/7/15 16:09,11/07/15,16:09,36.16144999,-115.1394668,Here's what Friday night football looks like in Vegas https://t.co/ebi4N5oVVN
Sinky_Ntuli,6.63025E+17,11/7/15 16:09,11/07/15,16:09,-25.7357233,27.666215,@MaeselaSphiwe1 its football hei bt wats hurting u not to the final
KiahnaSkaggs,6.63025E+17,11/7/15 16:09,11/07/15,16:09,40.44681005,-80.01582506,"you're my right hand, you're my go to  @ Pittsburgh Panthers At Heinz Field https://t.co/DKiq1NW3yx"
MattSwope19,6.63026E+17,11/7/15 16:09,11/07/15,16:09,38.99031992,-76.94749117,Let's get it @marylandpride (@ Capital One Field at Byrd Stadium for University of Maryland Terrapins Football v...) https://t.co/8QbYYeeQZ1
melissaepetty,6.63026E+17,11/7/15 16:09,11/07/15,16:09,34.012,-84.497,Rainy day full of football games for both guys today! #goharrisonhoyas https://t.co/HO7lOUeIMK
cb451983_chad,6.63026E+17,11/7/15 16:10,11/07/15,16:10,36.0306985,-83.8662373,Great for some College Football and big bowl of chili!!
kaittmorris,6.63026E+17,11/7/15 16:10,11/07/15,16:10,40.44681005,-80.01582506,Fav human @ Pittsburgh Panthers At Heinz Field https://t.co/yvRGtLk9f6
christen_marie,6.63026E+17,11/7/15 16:11,11/07/15,16:11,34.67861111,-82.84305556,So excited to be back in @insideclemson for #football after two long years! Let's go #clemson https://t.co/4ZpKXcGxXV
chavirismo,6.63026E+17,11/7/15 16:12,11/07/15,16:12,40.44666667,-80.01583333,PItt vs Notredame #heinzfield #pittsburgh #chavirismo #letsgoplaces #panthers @ Heinz Field https://t.co/Oj0G8yGrJT
iamFAHMIRAHAMAN,6.63026E+17,11/7/15 16:12,11/07/15,16:12,1.4966481,103.883041,Watching football while eating snack
DavSc72,6.63026E+17,11/7/15 16:12,11/07/15,16:12,29.64986868,-82.34866619,I'm at Ben Hill Griffin Stadium - @uf for University of Florida Gators Football vs. Vanderbilt Commodores Football https://t.co/lB1RTz8h7u
DexMcCleon21,6.63027E+17,11/7/15 16:14,11/07/15,16:14,32.4290161,-85.7080307,Gameday. Let's get this win Golden Bears Football.  #SIAC @ TUSKEGEE https://t.co/a5CLZmcLCq
EastsideEazyPME,6.63027E+17,11/7/15 16:14,11/07/15,16:14,38.79062801,-89.9745303,Leave one game straight to another one #letsGoFlyers #jrFlyers #bigJuwop @ Little Tigers Football https://t.co/21l8DI446W
MzBossHawg,6.63027E+17,11/7/15 16:15,11/07/15,16:15,32.832755,-97.136374,#little #football #captains !!!!!! #playoffs #dcraiders #flagfootball #goKyMani!#!!!! @ Pennington Field https://t.co/vMN0YwKb02
PhilCrawley,6.63027E+17,11/7/15 16:15,11/07/15,16:15,50.7349008,-1.83865442,"Great time at football with mum. Good result for Newcastle! Quote of the day - mum ""is that a green https://t.co/VpTU0bGfQl"
AgustinColima1,6.63027E+17,11/7/15 16:15,11/07/15,16:15,42.0499268,-87.679245,First college football game with the bro! Thanks BFF Steve! @ https://t.co/eomLrtImmf
joey_024,6.63027E+17,11/7/15 16:16,11/07/15,16:16,36.14572522,-96.10243943,"My last home high school football game last night... Time really does fly, I remember my first https://t.co/GmLhwckpN7"
AdlnAwldn,6.63027E+17,11/7/15 16:16,11/07/15,16:16,3.23164157,101.6980759,I'm at Duke highway https://t.co/Xan2pI47Nh
peter_5yrs,6.63027E+17,11/7/15 16:16,11/07/15,16:16,-25.4925149,28.0462548,"""@robertmarawa: With that Sangweni penalty, Pirates are OUT!!! https://t.co/RgPJmy0dOp""RT next time football doesn't have therefore."
GarciaGabe17,6.63027E+17,11/7/15 16:17,11/07/15,16:17,39.02639474,-77.37435893,This man right here is my ride or die. Playing football with him and all https://t.co/7WAg0TrQXo
crazycolours,6.63027E+17,11/7/15 16:17,11/07/15,16:17,52.50788611,-0.71665389,Our first football match #steelmen #corby @ Corby Town F.C. https://t.co/CX17ttMxiB
jim_hobbs,6.63027E+17,11/7/15 16:17,11/07/15,16:17,51.46150128,-0.08377508,#dulwichhamlet #football #penalty #goal @ Dulwich Hamlet FC https://t.co/XSc6PHGMNJ
NickAllPro,6.63028E+17,11/7/15 16:18,11/07/15,16:18,39.353659,-76.4076503,Some of our All Pro custom jerseys in the team showroom #allproteamsports #customuniforms #football https://t.co/fU81bGZRxs
elainagleason,6.63028E+17,11/7/15 16:19,11/07/15,16:19,40.32388474,-75.94599259,annual football pic with vic #wyoforthewin @ Berks Catholic https://t.co/E9iLegqGW8
brietheresa,6.63028E+17,11/7/15 16:19,11/07/15,16:19,40.7997589,-76.8704071,Today's the day I watch my little brother play on the Susquehanna football field for the last time; https://t.co/FYtLcCesYG
alison35659609,6.63028E+17,11/7/15 16:19,11/07/15,16:19,42.24205914,-83.73521742,Getting ready to go to the Big House for some real football!#GoBlue #UofM
AriannaChaves,6.63028E+17,11/7/15 16:19,11/07/15,16:19,41.99162948,-70.96208486,Pep bannnnnd @ Bridgewater State University Football Field https://t.co/ZorbHoyYZJ
Jogrez1923,6.63028E+17,11/7/15 16:20,11/07/15,16:20,1.19170218,104.4240727,#bhinekatunggalpersis #92th #persissolo #sambernyawa #pasoepati #football #fans #supporter #kotasolo https://t.co/p1ru5BF4DQ
MelissaAMunson,6.63028E+17,11/7/15 16:20,11/07/15,16:20,29.75471254,-95.63642113,The best way to spend a Saturday in the fall is judging debate for @HoustonUDL. More drama than college football! https://t.co/AQaOFJKL4j
jordynhengst,6.63028E+17,11/7/15 16:21,11/07/15,16:21,40.44681005,-80.01582506,"It's game day! Let's go Pitt, beat Notre lame! #h2p @ Pittsburgh Panthers At Heinz Field https://t.co/ZxJsMk360D"
decal626,6.63029E+17,11/7/15 16:21,11/07/15,16:21,33.7708058,-118.1788128,@ramsfans2gether @DailyNewsVinny You talked to someone in Human Resources at County regarding a specific City and the NFL??  Classic.
olivia_delong,6.63029E+17,11/7/15 16:21,11/07/15,16:21,34.04942131,-83.95070629,Go Noles! @ Mountain View High School Football Field https://t.co/2fwgBhZOHy
Fresh_Lezinto,6.63029E+17,11/7/15 16:21,11/07/15,16:21,-33.9406101,18.4562884,And that wraps up me talking about football
IamJordanNix,6.63029E+17,11/7/15 16:21,11/07/15,16:21,38.03840526,-84.50433203,favorite college football player. @ University of Kentucky https://t.co/FgyopHWQog
coachDeanPaul,6.63029E+17,11/7/15 16:22,11/07/15,16:22,39.4405249,-83.8175405,Polar Bear football has arrived. https://t.co/VynRCaoJWb
cmalmskou,6.63029E+17,11/7/15 16:22,11/07/15,16:22,55.678456,12.5724216,.@Sport_EN after 2 huge chances for Celta. That is football!
DexMcCleon21,6.63029E+17,11/7/15 16:22,11/07/15,16:22,32.4290161,-85.7080307,"Gameday.  Let's get this W, Golden Bears Football. #SIAC @ TUSKEGEE https://t.co/slxMSd4WZ0"
dwaynekilbourne,6.63029E+17,11/7/15 16:23,11/07/15,16:23,33.83935729,-84.38024905,The King is probably the best Ribeye I've ever eaten!! #steak #food #Atlanta @ King + Duke https://t.co/jeAGHGOuPV
ierosebeef,6.63029E+17,11/7/15 16:23,11/07/15,16:23,40.60808575,-74.15308502,My football buddy! @ College of Staten Island https://t.co/MHLZ040YZX
sam_mir,6.63029E+17,11/7/15 16:23,11/07/15,16:23,51.55665377,-0.27963254,The home of #football #Wembley #stadium #sunset and #clouds @ Wembley Stadium https://t.co/UBodu7Ss2i
Morgan_Sully,6.63029E+17,11/7/15 16:24,11/07/15,16:24,35.771752,-78.765922,Last night was my very last high school football game ever. So sad that https://t.co/7EdDz2cdEA
rachaellynne13,6.63029E+17,11/7/15 16:24,11/07/15,16:24,51.47486027,-0.22080252,"The poor announcer kept saying football, someone needs to tell him it's https://t.co/NURLRBxXpQ"
Buhzzie,6.63029E+17,11/7/15 16:25,11/07/15,16:25,40.02083333,-75.21277778,Out here at my football game... Waiting for game 2 at 12!! #BuhzzShit #Football #PlayPhillySports  @ https://t.co/u8RjzCYbMV
wilsonkara,6.6303E+17,11/7/15 16:25,11/07/15,16:25,43.16752224,-80.26578758,Congrats to Junior @NPC_athletics and sjc_eagles #football #teams On moving forward to #bcssaa https://t.co/MY3FehZ1ir
jmvanexem,6.6303E+17,11/7/15 16:26,11/07/15,16:26,51.23240418,4.47175926,Dinner in style! #RAFC #antcerb @ Royal Antwerp Football Club https://t.co/0JNt9093rS
BLR_Hasher,6.6303E+17,11/7/15 16:27,11/07/15,16:27,25.26580132,55.31878508,"Am I missing much or is it same old Utd under LVG playing marauding, swashbuckling, fearless football?"
keithRmcbride,6.6303E+17,11/7/15 16:27,11/07/15,16:27,40.44678377,-80.01575589,"#BEATND (at @HeinzField for Notre Dame Fighting Irish vs Pittsburgh Panthers in Pittsburgh, PA) https://t.co/SR3M74cGjB"
bmoesta,6.6303E+17,11/7/15 16:28,11/07/15,16:28,41.31297226,-72.96147476,"Saturday football. Yale bulldogs vs brown bears (@ Yale Bowl in New Haven, CT) https://t.co/JlzHyCSmb3 https://t.co/s0M7baPITk"
koksaloner,6.63031E+17,11/7/15 16:30,11/07/15,16:30,41.00935943,29.19075717,#sports #sport #active #fit #TagsForLikes.com #football #soccer #basketball #futball #ball #gametime https://t.co/g1oNH4uEwb
SHGrove90,6.63031E+17,11/7/15 16:30,11/07/15,16:30,33.04663584,-97.0754747,The phrase big boy football should be thrown out of announcers vocabulary.
rogerioreal,6.63031E+17,11/7/15 16:32,11/07/15,16:32,51.53186007,0.03865601,Ooooooooooooooooooohhhhhh!!! #whufc #uptonpark @ West Ham Utd Football Ground https://t.co/bSiw79NRwe
Jazzlyn2,6.63031E+17,11/7/15 16:32,11/07/15,16:32,41.33651974,-72.9494606,Go Blue!  @ SCSU Football https://t.co/LHHhXdm8xt
JiniferCooper,6.63031E+17,11/7/15 16:32,11/07/15,16:32,32.77412716,-94.34724046,Rain or Shine we are always there to cheer on our Roughnecks Football &amp; White Oak Regiment Band !! https://t.co/mEXvUQPBtc
PressBoxPhotog,6.63031E+17,11/7/15 16:32,11/07/15,16:32,39.42835991,-76.77949323,"Senior day for football!! (@ Mustang Stadium - @gomustangsports in Owings Mills, MD) https://t.co/XjkQjyGOqm"
hello_katia,6.63031E+17,11/7/15 16:32,11/07/15,16:32,31.2227001,-81.4886398,"Feeling gross today, the only cure is couch time + football (even though it's Manchester United) https://t.co/PMoWkwVeQU"
mjazark,6.63032E+17,11/7/15 16:33,11/07/15,16:33,39.65265038,-79.95516266,Tailgating in #Morgantown @ WVU Football Stadium https://t.co/7rQ8PjTp4u
jakemayphoto,6.63032E+17,11/7/15 16:34,11/07/15,16:34,43.0518,-83.3163,Romeo's student section charges the field to celebrate with the football players after defeating https://t.co/bSsYA1m73j
sucker4sequins,6.63032E+17,11/7/15 16:34,11/07/15,16:34,40.44678377,-80.01575589,"I'm at @HeinzField for Notre Dame Fighting Irish vs Pittsburgh Panthers in Pittsburgh, PA https://t.co/XUMKU6QRbF"
SHGrove90,6.63032E+17,11/7/15 16:34,11/07/15,16:34,33.04669889,-97.07572742,@Generic_Guy_ no one should say it. Its not like theyre discussing middle school football or something.
latina0441,6.63032E+17,11/7/15 16:34,11/07/15,16:34,38.19163759,-83.42590621,College Football Visit with #jovoncobbs #moreheadstatefootball @ Morehead https://t.co/et8Nr5zKGJ
GreyhoundNews,6.63032E+17,11/7/15 16:35,11/07/15,16:35,25.9948859,-80.1325043,"Tb's Duke Nukem wins Southland Park Festival of Stakes $85,000 Ansel Styles Marathon Division Championship! Replay: https://t.co/wace9IJFfw"
NeilBakersDozen,6.63032E+17,11/7/15 16:35,11/07/15,16:35,53.0961438,-2.4272127,Joke football club #crewealex
Jrob426,6.63032E+17,11/7/15 16:35,11/07/15,16:35,41.11250361,-81.65299131,S/o to Nawn!! :) @ Copley High Football Stadium https://t.co/CYWOIqn5Dv
smalljones,6.63032E+17,11/7/15 16:35,11/07/15,16:35,35.90694444,-79.04777778,What is was was football #goheelsgoamerica @ Kenan Memorial Stadium https://t.co/vcTl1zmObX
teamgoodguys,6.63032E+17,11/7/15 16:36,11/07/15,16:36,51.53186007,0.03865601,Hammers. Last year of this place. #westhamunited #epl #bpl katiemckwalker @ West Ham Utd Football Ground https://t.co/QhFkYw6L3F
megan_1219,6.63032E+17,11/7/15 16:37,11/07/15,16:37,36.0014267,-78.9394531,Blue Devils @ Duke University Chapel https://t.co/MUbjqP0t73
Imoinreallife,6.63032E+17,11/7/15 16:37,11/07/15,16:37,43.41996187,-80.31807094,"OMFL semifinals today! #cambridgelions #athletictherapy (@ Jacob Hespeler S.S. Football field in Cambridge, ON) https://t.co/fk9lhmTfBj"
txgirlatheart11,6.63033E+17,11/7/15 16:37,11/07/15,16:37,38.20583333,-85.75888889,The tailgate is on! #gocards #louisville #l1c4 #friends #football @ Papa John's Cardinal Stadium https://t.co/8f0rae2Rpf
eleach33,6.63033E+17,11/7/15 16:38,11/07/15,16:38,38.18272222,-77.51136111,Panthers for the night  #twinsforthewin @ Massaponax High School https://t.co/h6sVeQfuyO
